CustomerID,ProjectID,QuoteReq,Client,ALocation,Astreet,Afloor,Acity,Astate,AZipCode,Acountry,Latency,ZLocation,Zstreet,Zfloor,Zcity,Zstate,ZZipCode,Zcountry,Product,Classification,Bandwidth,ContractLength,UniqueID
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"1200 Striker Ave 
Sacramento, CA, 95834, USA",3 Corporate Place,,Piscataway,NJ,08854,USA,,,,36,
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"7135 S Decatur Boulevard 
Las Vegas, NV, 89118, USA",7135 S Decatur Boulevard,,Las Vegas,NV,89118,USA,,,,12,
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"7135 S Decatur Boulevard 
Las Vegas, NV, 89118, USA",7135 S Decatur Boulevard,,Las Vegas,NV,89118,USA,,,,36,
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"7135 S Decatur Boulevard 
Las Vegas, NV, 89118, USA",7135 S Decatur Boulevard,,Las Vegas,NV,89118,USA,,,,12,
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"7135 S Decatur Boulevard 
Las Vegas, NV, 89118, USA",7135 S Decatur Boulevard,,Las Vegas,NV,89118,USA,,,,36,
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"7135 S Decatur Boulevard 
Las Vegas, NV, 89118, USA",7135 S Decatur Boulevard,,Las Vegas,NV,89118,USA,,,,12,
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"7135 S Decatur Boulevard 
Las Vegas, NV, 89118, USA",7135 S Decatur Boulevard,,Las Vegas,NV,89118,USA,,,,36,
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"7135 S Decatur Boulevard 
Las Vegas, NV, 89118, USA",7135 S Decatur Boulevard,,Las Vegas,NV,89118,USA,,,,12,
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"7135 S Decatur Boulevard 
Las Vegas, NV, 89118, USA",7135 S Decatur Boulevard,,Las Vegas,NV,89118,USA,,,,36,
,,2018100802,Deutsche Bank,"275 Hartz Way
Floor 1 
Secaucus, NJ, 07094, USA",275 Hartz Way,Floor 1,Secaucus,NJ,07094,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,12,
,,2018100802,Deutsche Bank,"275 Hartz Way
Floor 1 
Secaucus, NJ, 07094, USA",275 Hartz Way,Floor 1,Secaucus,NJ,07094,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,24,
,,2018100802,Deutsche Bank,"275 Hartz Way
Floor 1 
Secaucus, NJ, 07094, USA",275 Hartz Way,Floor 1,Secaucus,NJ,07094,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,12,
,,2018100802,Deutsche Bank,"275 Hartz Way
Floor 1 
Secaucus, NJ, 07094, USA",275 Hartz Way,Floor 1,Secaucus,NJ,07094,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,24,
,,2018100802,Deutsche Bank,"275 Hartz Way
Floor 1 
Secaucus, NJ, 07094, USA",275 Hartz Way,Floor 1,Secaucus,NJ,07094,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,12,
,,2018100802,Deutsche Bank,"275 Hartz Way
Floor 1 
Secaucus, NJ, 07094, USA",275 Hartz Way,Floor 1,Secaucus,NJ,07094,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,24,
,,2018100802,Deutsche Bank,"15 Enterprise Drive
Floor 1 
Secaucus, NJ, 07094, USA",15 Enterprise Drive,Floor 1,Secaucus,NJ,07094,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,12,
,,2018100802,Deutsche Bank,"15 Enterprise Drive
Floor 1 
Secaucus, NJ, 07094, USA",15 Enterprise Drive,Floor 1,Secaucus,NJ,07094,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,24,
,,2018100802,Deutsche Bank,"15 Enterprise Drive
Floor 1 
Secaucus, NJ, 07094, USA",15 Enterprise Drive,Floor 1,Secaucus,NJ,07094,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,12,
,,2018100802,Deutsche Bank,"15 Enterprise Drive
Floor 1 
Secaucus, NJ, 07094, USA",15 Enterprise Drive,Floor 1,Secaucus,NJ,07094,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,24,
,,2018100802,Deutsche Bank,"15 Enterprise Drive
Floor 1 
Secaucus, NJ, 07094, USA",15 Enterprise Drive,Floor 1,Secaucus,NJ,07094,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,12,
,,2018100802,Deutsche Bank,"15 Enterprise Drive
Floor 1 
Secaucus, NJ, 07094, USA",15 Enterprise Drive,Floor 1,Secaucus,NJ,07094,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,24,
,,2018100802,Deutsche Bank,"800 3rd Avenue
Floor 4 
New York, NY, 10022, USA",800 3rd Avenue,Floor 4,New York,NY,10022,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,12,
,,2018100802,Deutsche Bank,"800 3rd Avenue
Floor 4 
New York, NY, 10022, USA",800 3rd Avenue,Floor 4,New York,NY,10022,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,24,
,,2018100802,Deutsche Bank,"800 3rd Avenue
Floor 4 
New York, NY, 10022, USA",800 3rd Avenue,Floor 4,New York,NY,10022,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,12,
,,2018100802,Deutsche Bank,"800 3rd Avenue
Floor 4 
New York, NY, 10022, USA",800 3rd Avenue,Floor 4,New York,NY,10022,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,24,
,,2018100802,Deutsche Bank,"800 3rd Avenue
Floor 4 
New York, NY, 10022, USA",800 3rd Avenue,Floor 4,New York,NY,10022,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,12,
,,2018100802,Deutsche Bank,"800 3rd Avenue
Floor 4 
New York, NY, 10022, USA",800 3rd Avenue,Floor 4,New York,NY,10022,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,24,
,,2018100802,Deutsche Bank,"600 Route 25A East Setauket 
Floor 1 
Setauket, NY, 11733, USA",600 Route 25A East Setauket ,Floor 1,Setauket,NY,11733,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,12,
,,2018100802,Deutsche Bank,"600 Route 25A East Setauket 
Floor 1 
Setauket, NY, 11733, USA",600 Route 25A East Setauket ,Floor 1,Setauket,NY,11733,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,24,
,,2018100802,Deutsche Bank,"600 Route 25A East Setauket 
Floor 1 
Setauket, NY, 11733, USA",600 Route 25A East Setauket ,Floor 1,Setauket,NY,11733,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,12,
,,2018100802,Deutsche Bank,"600 Route 25A East Setauket 
Floor 1 
Setauket, NY, 11733, USA",600 Route 25A East Setauket ,Floor 1,Setauket,NY,11733,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,24,
,,2018100802,Deutsche Bank,"600 Route 25A East Setauket 
Floor 1 
Setauket, NY, 11733, USA",600 Route 25A East Setauket ,Floor 1,Setauket,NY,11733,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,12,
,,2018100802,Deutsche Bank,"600 Route 25A East Setauket 
Floor 1 
Setauket, NY, 11733, USA",600 Route 25A East Setauket ,Floor 1,Setauket,NY,11733,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,24,
,,2018100802,Deutsche Bank,"1803 Rocky River Road 
Floor 1 
North Monroe, NC, 28110, USA",1803 Rocky River Road ,Floor 1,North Monroe,NC,28110,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,12,
,,2018100802,Deutsche Bank,"1803 Rocky River Road 
Floor 1 
North Monroe, NC, 28110, USA",1803 Rocky River Road ,Floor 1,North Monroe,NC,28110,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,24,
,,2018100802,Deutsche Bank,"1803 Rocky River Road 
Floor 1 
North Monroe, NC, 28110, USA",1803 Rocky River Road ,Floor 1,North Monroe,NC,28110,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,12,
,,2018100802,Deutsche Bank,"1803 Rocky River Road 
Floor 1 
North Monroe, NC, 28110, USA",1803 Rocky River Road ,Floor 1,North Monroe,NC,28110,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,24,
,,2018100802,Deutsche Bank,"1803 Rocky River Road 
Floor 1 
North Monroe, NC, 28110, USA",1803 Rocky River Road ,Floor 1,North Monroe,NC,28110,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,12,
,,2018100802,Deutsche Bank,"1803 Rocky River Road 
Floor 1 
North Monroe, NC, 28110, USA",1803 Rocky River Road ,Floor 1,North Monroe,NC,28110,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,24,
,,2018100802,Deutsche Bank,"6 Armstrong Road
Floor 1 
Shelton, CT, 06484, USA",6 Armstrong Road,Floor 1,Shelton,CT,06484,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,12,
,,2018100802,Deutsche Bank,"6 Armstrong Road
Floor 1 
Shelton, CT, 06484, USA",6 Armstrong Road,Floor 1,Shelton,CT,06484,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,24,
,,2018100802,Deutsche Bank,"6 Armstrong Road
Floor 1 
Shelton, CT, 06484, USA",6 Armstrong Road,Floor 1,Shelton,CT,06484,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,12,
,,2018100802,Deutsche Bank,"6 Armstrong Road
Floor 1 
Shelton, CT, 06484, USA",6 Armstrong Road,Floor 1,Shelton,CT,06484,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,24,
,,2018100802,Deutsche Bank,"6 Armstrong Road
Floor 1 
Shelton, CT, 06484, USA",6 Armstrong Road,Floor 1,Shelton,CT,06484,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,12,
,,2018100802,Deutsche Bank,"6 Armstrong Road
Floor 1 
Shelton, CT, 06484, USA",6 Armstrong Road,Floor 1,Shelton,CT,06484,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,24,
,,2018100802,Deutsche Bank,"275 Hartz Way
Floor 1 
Secaucus, NJ, 07094, USA",275 Hartz Way,Floor 1,Secaucus,NJ,07094,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,12,
,,2018100802,Deutsche Bank,"275 Hartz Way
Floor 1 
Secaucus, NJ, 07094, USA",275 Hartz Way,Floor 1,Secaucus,NJ,07094,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,24,
,,2018100802,Deutsche Bank,"15 Enterprise Drive
Floor 1 
Secaucus, NJ, 07094, USA",15 Enterprise Drive,Floor 1,Secaucus,NJ,07094,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,12,
,,2018100802,Deutsche Bank,"15 Enterprise Drive
Floor 1 
Secaucus, NJ, 07094, USA",15 Enterprise Drive,Floor 1,Secaucus,NJ,07094,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,24,
,,2018100802,Deutsche Bank,"800 3rd Avenue
Floor 4 
New York, NY, 10022, USA",800 3rd Avenue,Floor 4,New York,NY,10022,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,12,
,,2018100802,Deutsche Bank,"800 3rd Avenue
Floor 4 
New York, NY, 10022, USA",800 3rd Avenue,Floor 4,New York,NY,10022,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,24,
,,2018100802,Deutsche Bank,"600 Route 25A East Setauket 
Floor 1 
Setauket, NY, 11733, USA",600 Route 25A East Setauket ,Floor 1,Setauket,NY,11733,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,12,
,,2018100802,Deutsche Bank,"600 Route 25A East Setauket 
Floor 1 
Setauket, NY, 11733, USA",600 Route 25A East Setauket ,Floor 1,Setauket,NY,11733,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,24,
,,2018100802,Deutsche Bank,"6 Armstrong Road
Floor 1 
Shelton, CT, 06484, USA",6 Armstrong Road,Floor 1,Shelton,CT,06484,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,12,
,,2018100802,Deutsche Bank,"6 Armstrong Road
Floor 1 
Shelton, CT, 06484, USA",6 Armstrong Road,Floor 1,Shelton,CT,06484,USA,,"3 Corporate Place
Floor 1 or 2 
Piscataway, NJ, 08854, USA",3 Corporate Place,Floor 1 or 2,Piscataway,NJ,08854,USA,,,,24,
,,2018100803,CBS,"524 west 57th street  
New York, NY, USA",524 west 57th street ,,New York,NY,,USA,5.8ms / 6.2ms (SLA),"21715 Filigree Court 
Ashburn, VA, 20147, USA",21715 Filigree Court,,Ashburn,VA,20147,USA,,,,12,
,,2018100803,CBS,"524 west 57th street  
New York, NY, USA",524 west 57th street ,,New York,NY,,USA,5.8ms / 6.2ms (SLA),"21715 Filigree Court 
Ashburn, VA, 20147, USA",21715 Filigree Court,,Ashburn,VA,20147,USA,,,,24,
,,2018100803,CBS,"524 west 57th street  
New York, NY, USA",524 west 57th street ,,New York,NY,,USA,5.8ms / 6.2ms (SLA),"21715 Filigree Court 
Ashburn, VA, 20147, USA",21715 Filigree Court,,Ashburn,VA,20147,USA,,,,36,
,,2018100803,CBS,"524 west 57th street  
New York, NY, USA",524 west 57th street ,,New York,NY,,USA,0.693ms / 0.867ms (SLA),"2 Emerson Lane 
Secaucus, NJ, 07094, USA",2 Emerson Lane,,Secaucus,NJ,07094,USA,,,,12,
,,2018100803,CBS,"524 west 57th street  
New York, NY, USA",524 west 57th street ,,New York,NY,,USA,0.693ms / 0.867ms (SLA),"2 Emerson Lane 
Secaucus, NJ, 07094, USA",2 Emerson Lane,,Secaucus,NJ,07094,USA,,,,24,
,,2018100803,CBS,"524 west 57th street  
New York, NY, USA",524 west 57th street ,,New York,NY,,USA,0.693ms / 0.867ms (SLA),"2 Emerson Lane 
Secaucus, NJ, 07094, USA",2 Emerson Lane,,Secaucus,NJ,07094,USA,,,,36,
,,2018100805,Morgan Stanley,"3825 NW Aloclek Place
Suite 110 Floor 1 
Hillsboro, OR, 97124, USA",3825 NW Aloclek Place,Suite 110 Floor 1,Hillsboro,OR,97124,USA,,"2020 Fifth Avenue
Cage 080470 8th floor 
Seattle, WA, 98121, USA",2020 Fifth Avenue,Cage 080470 8th floor,Seattle,WA,98121,USA,,,,12,
,,2018100805,Morgan Stanley,"3825 NW Aloclek Place
Suite 110 Floor 1 
Hillsboro, OR, 97124, USA",3825 NW Aloclek Place,Suite 110 Floor 1,Hillsboro,OR,97124,USA,,"2020 Fifth Avenue
Cage 080470 8th floor 
Seattle, WA, 98121, USA",2020 Fifth Avenue,Cage 080470 8th floor,Seattle,WA,98121,USA,,,,24,
,,2018100805,Morgan Stanley,"3825 NW Aloclek Place
Suite 110 Floor 1 
Hillsboro, OR, 97124, USA",3825 NW Aloclek Place,Suite 110 Floor 1,Hillsboro,OR,97124,USA,,"2020 Fifth Avenue
Cage 080470 8th floor 
Seattle, WA, 98121, USA",2020 Fifth Avenue,Cage 080470 8th floor,Seattle,WA,98121,USA,,,,12,
,,2018100805,Morgan Stanley,"3825 NW Aloclek Place
Suite 110 Floor 1 
Hillsboro, OR, 97124, USA",3825 NW Aloclek Place,Suite 110 Floor 1,Hillsboro,OR,97124,USA,,"2020 Fifth Avenue
Cage 080470 8th floor 
Seattle, WA, 98121, USA",2020 Fifth Avenue,Cage 080470 8th floor,Seattle,WA,98121,USA,,,,24,
,,2018100805,Morgan Stanley,"3825 NW Aloclek Place
Suite 110 Floor 1 
Hillsboro, OR, 97124, USA",3825 NW Aloclek Place,Suite 110 Floor 1,Hillsboro,OR,97124,USA,,"2020 Fifth Avenue
Cage 080470 8th floor 
Seattle, WA, 98121, USA",2020 Fifth Avenue,Cage 080470 8th floor,Seattle,WA,98121,USA,,,,12,
,,2018100805,Morgan Stanley,"2820 Northwestern Parkway
MMR 1&2 1st Floor 
Santa Clara, CA, 95051, USA",2820 Northwestern Parkway,MMR 1&2 1st Floor,Santa Clara,CA,95051,USA,,"600 W 7th Street
MMR 
Los Angeles, CA, 90017, USA",600 W 7th Street,MMR,Los Angeles,CA,90017,USA,,,,12,
,,2018100805,Morgan Stanley,"2820 Northwestern Parkway
MMR 1&2 1st Floor 
Santa Clara, CA, 95051, USA",2820 Northwestern Parkway,MMR 1&2 1st Floor,Santa Clara,CA,95051,USA,,"600 W 7th Street
MMR 
Los Angeles, CA, 90017, USA",600 W 7th Street,MMR,Los Angeles,CA,90017,USA,,,,24,
,,2018100805,Morgan Stanley,"2820 Northwestern Parkway
MMR 1&2 1st Floor 
Santa Clara, CA, 95051, USA",2820 Northwestern Parkway,MMR 1&2 1st Floor,Santa Clara,CA,95051,USA,,"600 W 7th Street
MMR 
Los Angeles, CA, 90017, USA",600 W 7th Street,MMR,Los Angeles,CA,90017,USA,,,,12,
,,2018100805,Morgan Stanley,"2820 Northwestern Parkway
MMR 1&2 1st Floor 
Santa Clara, CA, 95051, USA",2820 Northwestern Parkway,MMR 1&2 1st Floor,Santa Clara,CA,95051,USA,,"600 W 7th Street
MMR 
Los Angeles, CA, 90017, USA",600 W 7th Street,MMR,Los Angeles,CA,90017,USA,,,,24,
,,2018100805,Morgan Stanley,"2820 Northwestern Parkway
MMR 1&2 1st Floor 
Santa Clara, CA, 95051, USA",2820 Northwestern Parkway,MMR 1&2 1st Floor,Santa Clara,CA,95051,USA,,"600 W 7th Street
MMR 
Los Angeles, CA, 90017, USA",600 W 7th Street,MMR,Los Angeles,CA,90017,USA,,,,12,
,,2018100805,Morgan Stanley,"2820 Northwestern Parkway
MMR 1&2 1st Floor 
Santa Clara, CA, 95051, USA",2820 Northwestern Parkway,MMR 1&2 1st Floor,Santa Clara,CA,95051,USA,,"600 W 7th Street
MMR 
Los Angeles, CA, 90017, USA",600 W 7th Street,MMR,Los Angeles,CA,90017,USA,,,,24,
,,2018100805,Morgan Stanley,"3825 NW Aloclek Place
Suite 110 Floor 1 
Hillsboro, OR, 97124, USA",3825 NW Aloclek Place,Suite 110 Floor 1,Hillsboro,OR,97124,USA,,"2020 Fifth Avenue
Cage 080470 8th floor 
Seattle, WA, 98121, USA",2020 Fifth Avenue,Cage 080470 8th floor,Seattle,WA,98121,USA,,,,24,
,,2018100901,Alliance Bernstein,"4 Earlsfort Terrace
Floor 4 
Saint Kevins, Dublin, Ireland",4 Earlsfort Terrace,Floor 4,Saint Kevins,Dublin,,Ireland,,,,,,,,,,,,12,
,,2018100901,Alliance Bernstein,"4 Earlsfort Terrace
Floor 4 
Saint Kevins, Dublin, Ireland",4 Earlsfort Terrace,Floor 4,Saint Kevins,Dublin,,Ireland,,,,,,,,,,,,24,
,,2018100901,Alliance Bernstein,"4 Earlsfort Terrace
Floor 4 
Saint Kevins, Dublin, Ireland",4 Earlsfort Terrace,Floor 4,Saint Kevins,Dublin,,Ireland,,,,,,,,,,,,36,
,,2018100901,Alliance Bernstein,"4 Earlsfort Terrace
Floor 4 
Saint Kevins, Dublin, Ireland",4 Earlsfort Terrace,Floor 4,Saint Kevins,Dublin,,Ireland,,,,,,,,,,,,12,
,,2018100901,Alliance Bernstein,"4 Earlsfort Terrace
Floor 4 
Saint Kevins, Dublin, Ireland",4 Earlsfort Terrace,Floor 4,Saint Kevins,Dublin,,Ireland,,,,,,,,,,,,24,
,,2018100901,Alliance Bernstein,"4 Earlsfort Terrace
Floor 4 
Saint Kevins, Dublin, Ireland",4 Earlsfort Terrace,Floor 4,Saint Kevins,Dublin,,Ireland,,,,,,,,,,,,36,
,,2018100901,Alliance Bernstein,"4 Earlsfort Terrace
Floor 4 
Saint Kevins, Dublin, Ireland",4 Earlsfort Terrace,Floor 4,Saint Kevins,Dublin,,Ireland,,,,,,,,,,,,12,
,,2018100901,Alliance Bernstein,"4 Earlsfort Terrace
Floor 4 
Saint Kevins, Dublin, Ireland",4 Earlsfort Terrace,Floor 4,Saint Kevins,Dublin,,Ireland,,,,,,,,,,,,24,
,,2018100901,Alliance Bernstein,"4 Earlsfort Terrace
Floor 4 
Saint Kevins, Dublin, Ireland",4 Earlsfort Terrace,Floor 4,Saint Kevins,Dublin,,Ireland,,,,,,,,,,,,36,
,,2018100901,Alliance Bernstein,"4 Earlsfort Terrace
Floor 4 
Saint Kevins, Dublin, Ireland",4 Earlsfort Terrace,Floor 4,Saint Kevins,Dublin,,Ireland,,,,,,,,,,,,12,
,,2018100901,Alliance Bernstein,"4 Earlsfort Terrace
Floor 4 
Saint Kevins, Dublin, Ireland",4 Earlsfort Terrace,Floor 4,Saint Kevins,Dublin,,Ireland,,,,,,,,,,,,24,
,,2018100901,Alliance Bernstein,"4 Earlsfort Terrace
Floor 4 
Saint Kevins, Dublin, Ireland",4 Earlsfort Terrace,Floor 4,Saint Kevins,Dublin,,Ireland,,,,,,,,,,,,36,
,,2018101501,Alliance Bernstein,"101 East Kennedy Boulevard
Suite 3200 
Tampa, FL, 33602, USA",101 East Kennedy Boulevard,Suite 3200,Tampa,FL,33602,USA,,,,,,,,,,,,12,
,,2018101501,Alliance Bernstein,"101 East Kennedy Boulevard
Suite 3200 
Tampa, FL, 33602, USA",101 East Kennedy Boulevard,Suite 3200,Tampa,FL,33602,USA,,,,,,,,,,,,24,
,,2018101501,Alliance Bernstein,"101 East Kennedy Boulevard
Suite 3200 
Tampa, FL, 33602, USA",101 East Kennedy Boulevard,Suite 3200,Tampa,FL,33602,USA,,,,,,,,,,,,36,
,,2018101501,Alliance Bernstein,"127 Public Square
Suite 5000 50th Floor 
Cleveland, OH, 44114, USA",127 Public Square,Suite 5000 50th Floor,Cleveland,OH,44114,USA,,,,,,,,,,,,,
,,2018101501,Alliance Bernstein,"601 Union Street
Suite 4650 46th Floor 
Seattle, WA, 98101, USA",601 Union Street,Suite 4650 46th Floor,Seattle,WA,98101,USA,,,,,,,,,,,,,
,,2018101501,Alliance Bernstein,"1999 Avenue of the Stars
Suite 2150 21st floor 
Los Angeles, CA, 90067, USA",1999 Avenue of the Stars,Suite 2150 21st floor,Los Angeles,CA,90067,USA,,,,,,,,,,,,,
,,2018101501,Alliance Bernstein,"1735 Market Street
Suite 3800 38th Floor 
Philadelphia, PA, 21538, USA",1735 Market Street,Suite 3800 38th Floor,Philadelphia,PA,21538,USA,,,,,,,,,,,,,
,,2018101501,Alliance Bernstein,"1000 Louisiana Street, Wells Fargo Plaza
Suite 3600 
Houston, TX, 77002, USA","1000 Louisiana Street, Wells Fargo Plaza",Suite 3600,Houston,TX,77002,USA,,,,,,,,,,,,,
